user_id,video_id,rating,watch_pct
U107,V467,1,0.356
U060,V041,3,0.505
U163,V327,3,0.308
U120,V066,2,0.396
U045,V215,4,0.368
U112,V422,3,0.29
U173,V003,3,0.448
U056,V400,3,0.488
U071,V436,3,0.348
U173,V368,4,0.193
U173,V050,4,0.386
U172,V070,2,0.96
U081,V060,3,0.862
U067,V166,3,0.943
U113,V077,2,0.385
U002,V223,3,0.54
U018,V376,1,0.664
U084,V074,3,0.277
U149,V283,4,0.291
U046,V407,2,0.302
U143,V388,3,0.992
U099,V223,1,0.524
U123,V446,3,0.221
U192,V052,3,0.156
U104,V486,3,0.243
U197,V473,5,0.561
U197,V462,4,0.601
U064,V057,3,0.609
U006,V444,2,0.858
U140,V153,1,0.087
U043,V382,1,0.367
U006,V116,2,0.268
U098,V473,1,1.0
U200,V335,2,0.48
U183,V051,3,0.987
U013,V171,2,0.67
U077,V118,2,0.246
U108,V180,2,0.714
U159,V386,3,0.614
U050,V267,2,0.252
U175,V412,2,0.541
U180,V003,5,0.43
U194,V397,4,0.088
U083,V478,1,0.661
U171,V143,1,0.484
U091,V093,2,0.453
U122,V053,2,0.243
U075,V003,3,0.43
U147,V130,3,0.539
U092,V085,3,0.573
U164,V347,4,0.4
U001,V079,3,0.267
U042,V168,1,0.543
U041,V077,1,0.28
U004,V027,2,0.423
U052,V311,1,0.692
U042,V323,2,0.263
U149,V041,4,0.459
U145,V465,5,0.586
U015,V046,2,0.896
U073,V325,4,0.262
U067,V260,1,0.658
U129,V135,2,0.153
U008,V202,4,0.166
U025,V492,3,1.0
U175,V364,2,0.771
U131,V195,1,0.76
U160,V478,1,0.146
U172,V361,4,0.3
U114,V439,1,0.478
U156,V100,3,0.13
U014,V292,1,0.413
U200,V389,4,0.503
U078,V032,3,0.325
U037,V091,2,0.514
U080,V116,1,0.246
U130,V477,2,0.713
U126,V202,5,0.218
U088,V480,3,0.05
U053,V150,1,0.309
U011,V316,1,0.05
U125,V331,3,0.323
U013,V212,2,0.86
U056,V176,3,0.996
U170,V081,2,0.596
U169,V374,4,0.476
U073,V355,1,0.104
U104,V303,2,0.319
U050,V247,3,0.213
U146,V323,2,0.121
U069,V322,3,0.331
U062,V234,1,0.835
U033,V330,1,0.613
U055,V344,2,0.397
U046,V067,5,0.46
U051,V197,3,0.322
U018,V258,3,1.0
U136,V097,5,0.209
U091,V483,3,0.089
U175,V213,3,0.341
U050,V214,3,1.0
U188,V018,3,0.505
U092,V343,2,0.725
U153,V356,2,0.342
U108,V034,1,0.49
U022,V201,2,0.488
U044,V051,2,0.76
U144,V319,3,0.577
U164,V470,4,0.551
U116,V310,3,0.475
U200,V019,4,0.421
U101,V122,1,0.268
U083,V192,5,0.363
U035,V420,3,0.385
U106,V360,2,0.05
U046,V151,2,0.347
U062,V393,2,0.806
U045,V442,3,0.486
U167,V213,1,0.28
U194,V065,2,0.575
U196,V108,3,0.05
U109,V253,2,0.268
U194,V483,4,0.313
U124,V256,2,0.142
U096,V392,1,0.746
U145,V462,1,0.555
U004,V095,1,0.777
U135,V290,3,0.136
U109,V265,3,0.425
U097,V053,4,0.432
U182,V316,2,0.104
U048,V259,2,0.481
U045,V401,2,0.475
U034,V408,3,0.701
U156,V450,5,0.717
U137,V338,1,1.0
U137,V442,3,0.592
U135,V195,1,0.583
U148,V105,2,0.682
U035,V321,2,0.62
U106,V373,3,0.922
U043,V289,2,0.707
U162,V403,3,0.907
U032,V062,2,0.728
U113,V038,1,0.829
U009,V012,1,0.399
U151,V149,1,0.225
U101,V217,2,0.165
U112,V087,2,0.584
U073,V080,4,0.803
U190,V355,1,0.359
U162,V424,4,0.757
U160,V448,1,0.325
U002,V221,2,0.451
U122,V485,2,0.494
U075,V217,2,0.265
U001,V202,3,0.06
U150,V138,3,0.932
U012,V412,4,0.858
U156,V277,3,0.416
U147,V390,2,0.312
U133,V053,2,0.184
U197,V383,4,0.693
U105,V191,4,0.693
U097,V093,3,0.693
U033,V037,4,0.05
U044,V309,3,0.303
U001,V036,2,0.239
U160,V129,3,0.54
U099,V221,2,0.808
U130,V193,1,0.495
U086,V444,2,1.0
U140,V362,2,0.239
U089,V259,4,0.415
U111,V121,1,0.459
U074,V339,1,0.281
U016,V178,3,0.29
U024,V231,3,0.23
U122,V311,3,0.905
U177,V276,2,0.05
U024,V143,3,0.27
U131,V473,1,1.0
U120,V110,3,0.386
U190,V423,2,0.485
U077,V349,3,0.642
U158,V242,3,0.103
U016,V072,1,0.235
U013,V373,3,0.753
U191,V013,1,0.633
U131,V193,5,0.742
U072,V151,1,0.176
U009,V035,1,0.764
U091,V121,3,0.631
U069,V001,2,0.363
U064,V483,2,0.272
U062,V275,2,0.796
U107,V498,2,0.345
U145,V063,2,0.518
U115,V298,4,0.05
U032,V089,1,0.156
U175,V474,3,0.713
U167,V098,2,0.457
U168,V153,4,0.497
U135,V283,1,0.443
U153,V401,2,0.462
U071,V360,1,0.05
U123,V244,2,0.672
U179,V385,1,0.718
U072,V453,5,0.448
U165,V439,4,0.778
U016,V123,3,0.16
U068,V061,2,0.605
U058,V356,1,0.565
U185,V291,2,0.762
U026,V315,5,0.42
U184,V134,4,0.318
U023,V483,4,0.397
U109,V033,1,0.05
U141,V112,3,0.953
U118,V216,1,0.619
U152,V193,4,0.848
U110,V046,2,0.606
U169,V335,5,0.248
U038,V041,5,0.31
U042,V376,4,0.702
U123,V280,4,0.737
U142,V297,1,0.459
U175,V032,1,0.346
U045,V114,5,0.138
U052,V301,4,0.05
U040,V492,1,0.942
U115,V144,1,0.05
U130,V213,2,0.393
U189,V369,4,0.299
U062,V201,2,0.638
U165,V048,3,0.493
U106,V107,1,0.61
U134,V211,2,0.394
U085,V028,2,0.295
U128,V471,2,0.667
U124,V222,2,0.27
U144,V434,3,0.298
U015,V279,4,0.981
U184,V099,4,0.389
U044,V402,4,0.402
U030,V444,2,0.839
U052,V193,5,0.597
U157,V448,2,0.161
U089,V144,2,0.05
U164,V012,4,0.087
U048,V030,3,0.47
U054,V256,3,0.376
U117,V287,1,0.321
U039,V297,1,0.551
U139,V055,2,0.379
U117,V153,3,0.562
U034,V451,1,0.363
U178,V141,1,0.564
U161,V414,1,0.292
U022,V134,3,0.378
U002,V483,1,0.206
U184,V318,4,0.426
U150,V099,3,0.512
U198,V289,2,0.635
U008,V497,3,0.453
U081,V395,1,0.285
U086,V068,1,0.091
U147,V366,3,0.654
U004,V245,5,0.299
U169,V112,4,1.0
U140,V237,1,0.443
U028,V470,1,0.513
U119,V024,3,0.05
U087,V035,2,0.824
U147,V414,1,0.328
U107,V338,4,0.918
U042,V210,3,0.326
U007,V348,3,0.05
U100,V302,3,0.743
U168,V394,4,0.203
U090,V208,1,0.338
U143,V276,4,0.545
U068,V031,4,0.262
U152,V060,1,1.0
U002,V242,2,0.452
U002,V443,1,0.395
U003,V324,1,0.09
U181,V016,4,0.153
U022,V281,1,0.475
U050,V407,1,0.169
U117,V041,4,0.47
U185,V213,3,0.55
U136,V109,2,0.087
U192,V358,4,0.272
U035,V419,2,0.227
U049,V123,1,0.437
U127,V356,3,0.458
U173,V097,4,0.05
U183,V318,3,0.653
U108,V252,3,0.638
U102,V148,3,0.05
U028,V224,3,0.307
U066,V353,1,0.086
U143,V099,3,0.598
U068,V133,5,0.424
U127,V190,1,0.493
U145,V072,1,0.529
U172,V487,3,0.636
U119,V010,1,0.254
U096,V190,1,0.807
U035,V328,4,0.922
U022,V480,5,0.05
U021,V483,5,0.465
U175,V044,2,0.374
U113,V204,2,0.548
U185,V052,1,0.263
U159,V063,1,0.894
U068,V052,1,0.118
U006,V309,2,0.563
U171,V140,1,0.56
U034,V176,2,0.909
U161,V024,1,0.23
U157,V220,2,0.684
U185,V381,3,0.75
U080,V185,1,0.284
U024,V112,3,0.874
U138,V327,1,0.413
U129,V421,3,0.829
U062,V046,3,0.513
U092,V063,2,0.505
U076,V145,1,0.66
U063,V364,1,0.731
U018,V101,1,0.105
U138,V398,2,0.516
U129,V354,1,0.231
U056,V128,3,0.578
U130,V255,2,0.772
U192,V208,2,0.297
U058,V480,2,0.05
U029,V176,3,0.803
U134,V204,3,0.531
U127,V382,1,0.436
U123,V175,1,0.68
U090,V365,3,0.859
U142,V402,1,0.506
U018,V271,2,0.463
U061,V045,1,0.364
U162,V057,5,0.331
U010,V289,2,0.638
U102,V287,1,0.343
U200,V450,3,0.492
U103,V478,1,0.273
U162,V071,4,0.507
U035,V153,4,0.321
U179,V190,2,0.377
U092,V208,2,0.542
U103,V459,3,0.392
U156,V196,2,0.05
U098,V056,4,0.139
U054,V379,2,0.253
U081,V194,3,0.607
U109,V018,2,0.259
U146,V222,3,0.357
U139,V361,4,0.38
U122,V417,2,1.0
U180,V485,1,0.848
U014,V016,1,0.933
U115,V414,2,0.388
U012,V099,5,0.606
U134,V199,1,0.678
U190,V247,4,0.143
U122,V476,1,0.492
U096,V326,3,0.451
U058,V214,2,0.855
U137,V055,2,0.315
U047,V186,1,0.411
U187,V478,3,0.391
U162,V277,4,0.346
U056,V355,3,0.221
U097,V032,3,0.792
U152,V372,2,0.05
U035,V322,5,0.484
U089,V159,3,0.209
U151,V380,3,0.35
U144,V113,1,0.391
U162,V421,2,0.881
U200,V292,2,0.334
U054,V042,4,0.217
U117,V421,2,0.808
U128,V270,4,0.595
U024,V040,2,0.05
U040,V280,1,0.555
U103,V341,2,0.569
U041,V170,1,0.284
U050,V487,2,0.303
U193,V036,3,0.122
U076,V224,2,0.232
U172,V358,4,0.317
U120,V342,2,0.462
U021,V092,2,0.586
U148,V459,2,0.492
U151,V326,1,0.618
U148,V197,4,0.067
U027,V443,5,0.572
U036,V310,2,0.692
U111,V251,1,0.811
U110,V371,2,0.558
U165,V391,3,0.284
U018,V458,2,0.911
U126,V232,1,0.564
U107,V110,2,0.47
U183,V416,4,0.05
U185,V164,1,0.219
U029,V112,4,0.847
U011,V209,3,0.643
U056,V186,3,0.518
U115,V073,2,0.05
U177,V155,3,0.305
U169,V490,5,0.285
U158,V200,1,0.494
U158,V256,1,0.368
U025,V299,2,0.097
U174,V278,3,0.247
U122,V015,2,0.892
U117,V186,2,0.651
U195,V348,5,0.281
U072,V175,2,0.373
U096,V206,1,0.525
U173,V010,4,0.422
U018,V046,4,0.52
U033,V173,4,0.561
U092,V370,1,0.838
U011,V228,1,0.222
U138,V493,2,0.787
U172,V375,3,0.052
U008,V008,2,0.368
U133,V426,3,0.345
U194,V010,3,0.457
U075,V375,5,0.101
U045,V253,1,0.312
U155,V245,1,0.223
U153,V339,3,0.467
U060,V460,2,0.162
U187,V287,4,0.525
U128,V055,4,0.624
U113,V451,2,0.503
U030,V220,4,0.675
U158,V061,2,0.667
U179,V311,1,0.204
U049,V172,1,0.383
U171,V163,3,0.418
U085,V490,2,0.726
U107,V494,3,0.729
U037,V146,2,0.244
U027,V170,3,0.629
U082,V398,1,0.362
U031,V109,4,0.22
U013,V128,3,0.575
U167,V138,1,0.8
U051,V096,4,0.635
U120,V446,4,0.05
U133,V385,3,0.465
U178,V177,1,0.973
U155,V046,1,0.85
U176,V040,1,0.135
U054,V135,5,0.431
U113,V420,1,0.204
U017,V498,2,0.505
U011,V356,2,0.35
U054,V486,4,0.082
U038,V284,1,0.881
U008,V018,2,0.469
U091,V451,3,0.401
U072,V217,2,0.36
U021,V052,4,0.171
U088,V290,3,0.304
U070,V191,1,1.0
U121,V016,5,0.345
U172,V304,4,0.278
U090,V280,4,0.69
U200,V044,2,0.49
U169,V222,2,0.433
U078,V253,1,0.562
U137,V077,3,0.325
U073,V064,2,0.686
U135,V474,5,0.223
U020,V309,1,0.231
U192,V164,2,0.277
U065,V182,2,0.516
U017,V371,2,0.62
U116,V269,4,0.285
U166,V292,1,0.576
U188,V176,1,0.663
U190,V116,3,0.317
U124,V036,2,0.485
U194,V286,3,0.05
U037,V348,3,0.449
U033,V248,2,0.463
U104,V328,4,0.496
U036,V417,4,1.0
U064,V198,1,0.513
U171,V430,5,0.384
U091,V212,5,0.816
U138,V021,2,0.36
U083,V132,3,0.986
U074,V207,3,0.74
U122,V099,3,0.739
U064,V194,4,0.548
U155,V488,5,0.485
U147,V021,2,0.207
U085,V103,4,1.0
U009,V457,1,0.659
U055,V203,4,0.245
U125,V220,4,0.572
U159,V360,1,0.05
U054,V433,4,0.05
U185,V461,2,0.489
U138,V289,1,0.514
U160,V120,2,0.469
U159,V380,3,0.53
U162,V411,1,0.632
U044,V040,1,0.05
U101,V118,1,0.404
U100,V073,1,0.114
U023,V063,3,0.747
U106,V171,5,0.726
U060,V283,4,0.349
U101,V338,3,0.903
U155,V484,2,0.05
U083,V339,4,0.503
U060,V451,2,0.547
U009,V330,3,0.417
U107,V443,2,0.217
U174,V472,3,0.469
U165,V056,3,0.096
U155,V442,1,0.255
U154,V099,4,0.625
U168,V381,1,0.468
U092,V316,3,0.258
U186,V442,2,0.688
U034,V311,3,0.498
U192,V220,1,0.538
U200,V199,4,0.656
U149,V142,1,0.732
U048,V371,1,0.421
U178,V263,1,0.072
U104,V168,2,0.432
U017,V248,3,0.537
U079,V181,3,0.686
U025,V500,1,0.586
U117,V295,1,0.132
U077,V217,2,0.154
U186,V368,1,0.341
U089,V220,4,0.739
U085,V438,2,0.784
U062,V441,1,0.458
U101,V222,2,0.553
U012,V255,3,0.762
U034,V336,3,0.559
U171,V198,1,0.475
U180,V068,4,0.262
U057,V453,1,0.633
U134,V418,2,0.171
U030,V064,4,0.973
U052,V207,2,0.526
U173,V394,4,0.282
U132,V161,3,0.05
U187,V309,3,0.454
U020,V494,1,0.768
U130,V330,1,0.414
U176,V177,2,0.791
U142,V090,4,0.678
U194,V449,3,0.416
U092,V168,2,0.37
U062,V406,2,0.158
U146,V285,3,0.139
U080,V357,4,0.837
U167,V373,1,0.729
U115,V115,4,0.05
U090,V457,1,0.389
U126,V228,2,0.307
U097,V197,3,0.358
U095,V284,2,0.073
U088,V025,1,0.606
U136,V328,5,0.47
U078,V330,4,0.636
U134,V420,4,0.05
U065,V116,2,0.136
U100,V371,2,0.685
U185,V335,3,0.709
U061,V150,1,0.376
U186,V135,1,0.05
U144,V368,1,0.518
U154,V088,4,0.679
U170,V097,4,0.05
U152,V243,3,0.548
U076,V195,1,1.0
U137,V451,4,0.29
U039,V462,4,0.529
U035,V377,3,0.386
U017,V438,2,0.854
U097,V081,1,0.408
U021,V105,4,0.939
U025,V040,1,0.05
U111,V358,1,0.596
U081,V007,2,0.758
U094,V127,4,0.188
U119,V064,4,0.914
U130,V051,1,0.918
U120,V264,4,0.497
U165,V446,5,0.176
U123,V273,1,0.597
U186,V244,4,0.255
U040,V194,5,0.661
U061,V215,5,0.422
U147,V453,1,0.461
U155,V155,3,0.806
U082,V263,2,0.431
U200,V224,4,0.616
U156,V080,3,0.783
U009,V018,1,0.414
U166,V253,1,0.577
U088,V312,3,0.525
U084,V336,2,0.76
U140,V395,5,0.135
U043,V302,1,0.715
U198,V176,2,1.0
U053,V430,2,0.392
U148,V365,4,0.939
U142,V066,4,0.362
U043,V147,2,0.091
U171,V477,4,0.845
U016,V433,5,0.338
U102,V073,2,0.282
U069,V118,4,0.577
U115,V009,1,0.358
U109,V476,1,0.05
U021,V476,2,0.054
U060,V198,3,0.463
U038,V357,3,0.962
U120,V324,2,0.435
U095,V221,3,0.884
U055,V311,4,0.362
U050,V138,3,0.799
U106,V433,2,0.274
U192,V476,1,0.406
U049,V249,4,0.25
U065,V079,1,0.429
U074,V276,4,0.428
U125,V208,1,0.115
U107,V262,3,0.624
U173,V047,4,0.755
U084,V283,3,0.411
U051,V347,2,0.317
U139,V442,5,0.565
U191,V486,5,0.225
U158,V346,3,0.611
U003,V286,2,0.05
U024,V322,2,0.364
U187,V182,1,0.825
U089,V113,2,0.205
U159,V034,2,0.581
U181,V151,3,0.292
U048,V274,4,0.834
U022,V209,1,0.438
U101,V371,3,0.756
U061,V079,1,0.682
U034,V253,2,0.127
U069,V197,2,0.433
U190,V107,2,0.578
U099,V301,4,0.261
U182,V249,4,0.204
U188,V333,1,0.618
U122,V361,1,0.225
U010,V160,3,0.335
U055,V152,3,0.533
U153,V211,1,0.382
U186,V232,2,0.447
U005,V381,4,0.395
U108,V080,2,0.348
U038,V161,2,0.06
U048,V422,1,0.152
U054,V126,2,0.442
U164,V087,3,0.692
U170,V152,2,0.669
U089,V036,2,0.269
U049,V489,1,0.458
U046,V038,2,0.923
U033,V280,5,0.65
U047,V139,2,0.05
U098,V029,5,0.389
U127,V413,1,0.706
U160,V021,3,0.281
U186,V252,3,1.0
U170,V159,1,0.409
U115,V419,3,0.39
U054,V434,4,0.337
U182,V310,1,0.243
U144,V263,1,0.361
U027,V083,3,0.443
U058,V085,1,0.358
U060,V229,4,0.235
U065,V353,1,0.401
U166,V414,1,0.212
U042,V228,2,0.396
U057,V095,1,0.651
U005,V166,3,0.665
U105,V093,2,0.796
U109,V244,4,0.567
U131,V468,4,0.578
U055,V068,2,0.124
U081,V276,4,0.174
U129,V149,3,0.225
U160,V469,2,0.375
U186,V223,2,0.36
U180,V186,3,0.772
U020,V310,1,0.691
U104,V427,3,0.452
U096,V424,2,0.821
U026,V063,2,0.872
U120,V238,1,0.359
U050,V030,2,0.05
U078,V358,5,0.553
U011,V081,2,0.668
U197,V268,2,0.652
U100,V020,2,0.187
U072,V010,3,0.449
U058,V155,2,0.741
U071,V380,2,0.442
U198,V276,3,0.15
U120,V117,1,0.754
U191,V232,2,0.39
U002,V329,4,0.614
U026,V108,1,0.05
U137,V333,2,0.876
U017,V147,1,0.323
U061,V257,4,0.434
U173,V250,1,0.392
U099,V194,3,0.649
U046,V098,3,0.534
U188,V337,1,0.747
U017,V072,2,0.349
U147,V347,3,0.35
U007,V156,1,0.596
U045,V353,1,0.1
U067,V062,4,0.764
U010,V464,2,0.173
U049,V196,3,0.153
U156,V125,1,0.572
U039,V035,3,1.0
U091,V288,3,0.506
U187,V144,1,0.365
U091,V222,3,0.308
U190,V350,1,0.544
U101,V394,3,0.436
U152,V272,2,0.592
U088,V135,1,0.611
U052,V265,1,0.319
U166,V161,3,0.182
U188,V185,4,0.481
U150,V422,2,0.461
U182,V355,1,0.086
U099,V333,1,0.906
U178,V327,1,0.221
U021,V316,1,0.098
U195,V054,1,0.572
U088,V188,2,0.05
U053,V046,1,0.633
U168,V261,3,0.505
U129,V410,2,0.402
U169,V431,2,0.818
U014,V204,1,0.533
U024,V344,2,0.533
U157,V058,2,0.162
U151,V167,3,0.529
U005,V416,3,0.272
U132,V268,3,0.667
U133,V083,4,0.53
U190,V300,5,0.26
U101,V444,4,0.607
U102,V323,3,0.248
U061,V090,3,0.621
U085,V316,3,0.22
U131,V397,2,0.11
U164,V457,1,0.282
U134,V141,1,0.303
U169,V027,4,0.565
U019,V301,3,0.055
U059,V236,2,0.662
U174,V474,3,0.382
U164,V165,3,0.887
U042,V328,3,0.839
U197,V043,3,0.05
U101,V170,1,0.075
U081,V384,3,0.426
U138,V284,2,0.388
U094,V287,1,0.34
U193,V396,1,0.569
U030,V419,3,0.106
U003,V279,4,0.774
U023,V228,5,0.387
U088,V057,2,0.387
U063,V146,1,0.417
U009,V397,3,0.097
U108,V160,1,0.466
U198,V298,1,0.371
U129,V389,3,0.309
U128,V034,3,0.396
U026,V363,5,0.05
U049,V128,1,0.636
U168,V484,4,0.068
U097,V152,2,0.529
U142,V443,2,0.642
U111,V151,2,0.726
U103,V083,4,0.397
U137,V248,2,0.428
U172,V090,3,0.405
U159,V008,2,0.284
U196,V032,2,0.712
U073,V380,2,0.789
U136,V072,3,0.089
U154,V458,3,0.627
U071,V293,2,0.302
U030,V490,3,0.263
U027,V459,3,0.38
U115,V061,3,0.646
U169,V047,2,0.621
U103,V434,2,0.405
U079,V120,2,0.664
U186,V246,3,1.0
U002,V275,2,0.679
U037,V242,4,0.298
U117,V132,1,1.0
U191,V443,5,0.469
U068,V327,2,0.452
U173,V122,4,0.429
U134,V307,4,0.344
U173,V297,3,0.775
U078,V409,3,0.05
U159,V156,1,0.384
U167,V004,3,0.666
U012,V037,1,0.157
U155,V026,2,0.282
U123,V440,2,0.251
U162,V092,1,0.638
U118,V338,3,0.825
U027,V278,2,0.848
U188,V496,1,0.939
U081,V262,3,0.847
U017,V038,4,0.849
U091,V261,1,0.485
U135,V027,2,0.681
U080,V161,1,0.101
U073,V230,3,0.076
U005,V035,3,0.675
U029,V199,3,0.688
U108,V193,2,0.63
U093,V273,3,0.548
U036,V403,3,0.74
U053,V090,2,0.319
U043,V175,2,0.396
U044,V022,3,0.191
U141,V338,1,1.0
U075,V340,2,0.335
U050,V026,4,0.442
U018,V029,2,0.317
U036,V445,2,0.177
U122,V317,2,0.595
U077,V087,4,0.839
U166,V473,2,0.761
U053,V374,2,0.845
U182,V327,1,0.569
U142,V098,4,0.619
U164,V267,1,0.598
U074,V461,3,0.577
U112,V286,2,0.233
U077,V342,3,0.453
U187,V427,2,0.05
U006,V032,1,0.174
U013,V180,2,0.854
U105,V209,5,0.776
U138,V416,1,0.197
U095,V143,1,0.418
U142,V087,2,0.917
U012,V195,2,0.867
U142,V408,2,0.571
U063,V176,2,0.781
U042,V292,1,0.546
U134,V078,4,0.232
U002,V171,2,0.799
U164,V328,2,0.733
U086,V294,1,0.714
U044,V249,1,0.424
U118,V452,4,0.301
U027,V250,1,0.507
U076,V271,2,0.389
U148,V205,4,0.459
U113,V016,2,0.498
U160,V398,4,0.35
U113,V391,4,0.45
U159,V327,1,0.332
U061,V303,1,0.177
U108,V485,3,0.694
U043,V092,2,0.66
U183,V255,2,0.553
U120,V114,5,0.22
U180,V371,1,0.597
U108,V007,2,0.75
U021,V327,2,0.224
U028,V161,1,0.155
U011,V363,2,0.05
U170,V379,1,0.497
U196,V452,3,0.379
U049,V483,3,0.378
U036,V092,1,0.666
U008,V267,2,0.4
U003,V223,3,0.658
U100,V124,3,0.351
U142,V070,3,0.702
U151,V079,3,0.489
U154,V480,3,0.05
U143,V225,4,0.133
U099,V137,2,0.594
U097,V397,4,0.609
U156,V487,2,0.492
U115,V204,4,0.564
U184,V068,1,0.05
U151,V116,5,0.363
U200,V325,2,0.434
U115,V377,5,0.314
U073,V434,1,0.389
U010,V467,3,0.482
U116,V190,1,0.742
U126,V398,3,0.678
U045,V145,4,0.175
U027,V328,5,0.491
U053,V301,3,0.172
U048,V473,2,0.884
U080,V189,5,0.282
U092,V096,3,0.427
U090,V238,1,0.527
U176,V441,3,0.211
U051,V370,1,0.963
U181,V497,4,0.858
U036,V409,2,0.236
U039,V199,5,0.868
U194,V120,1,0.54
U124,V453,2,0.69
U013,V461,1,0.465
U193,V445,5,0.05
U115,V398,3,0.269
U072,V394,5,0.457
U058,V433,2,0.328
U150,V453,2,0.366
U082,V473,2,0.836
U124,V070,2,0.725
U046,V080,3,0.61
U021,V342,3,0.666
U050,V259,1,0.49
U016,V090,2,0.45
U125,V005,1,0.357
U077,V434,1,0.547
U048,V395,3,0.05
U157,V097,3,0.536
U102,V127,3,0.199
U154,V102,2,0.935
U143,V416,3,0.168
U115,V093,2,0.72
U196,V018,1,0.483
U104,V344,5,0.514
U076,V262,3,0.744
U028,V086,4,0.324
U117,V442,3,0.613
U185,V333,3,0.703
U078,V123,3,0.627
U078,V459,3,0.471
U147,V243,1,0.473
U117,V325,1,0.301
U046,V029,5,0.368
U173,V185,1,0.465
U116,V212,3,0.509
U127,V175,3,0.25
U076,V272,4,0.53
U028,V221,2,0.613
U087,V307,1,0.05
U148,V467,1,0.385
U116,V343,1,0.616
U148,V127,2,0.088
U111,V106,2,0.337
U117,V157,4,0.353
U133,V347,3,0.444
U028,V425,2,0.877
U105,V307,4,0.449
U182,V436,4,0.11
U130,V290,2,0.252
U056,V401,1,0.439
U187,V258,1,0.938
U055,V297,1,0.45
U177,V465,1,0.487
U190,V462,2,0.454
U155,V492,2,1.0
U194,V377,5,0.651
U085,V019,2,0.449
U121,V235,2,0.436
U018,V390,5,0.235
U048,V138,2,0.88
U057,V329,3,0.595
U122,V022,3,0.478
U038,V002,3,0.357
U055,V227,2,0.111
U087,V102,2,0.989
U144,V045,4,0.136
U118,V351,3,0.872
U129,V435,2,0.05
U084,V297,1,0.566
U139,V079,3,0.383
U047,V017,2,0.601
U006,V400,3,0.24
U028,V107,2,0.633
U125,V233,4,0.636
U034,V460,1,0.772
U128,V188,2,0.46
U188,V233,2,0.782
U038,V014,3,0.447
U077,V148,1,0.31
U199,V209,1,0.68
U123,V197,1,0.321
U138,V390,3,0.389
U071,V475,1,0.179
U066,V270,1,0.414
U140,V252,1,0.913
U011,V325,2,0.381
U155,V290,4,0.122
U083,V281,5,0.66
U075,V150,2,0.51
U117,V048,5,0.18
U115,V131,2,0.443
U092,V045,3,0.187
U187,V472,2,0.51
U057,V156,1,0.373
U119,V209,4,0.525
U004,V089,3,0.255
U126,V144,1,0.05
U035,V092,1,0.502
U157,V112,2,0.81
U103,V382,2,0.646
U176,V488,4,0.757
U129,V322,2,0.185
U129,V332,2,0.176
U075,V247,1,0.079
U004,V101,4,0.402
U051,V003,1,0.538
U145,V190,2,0.344
U004,V120,1,0.5
U182,V075,3,0.399
U191,V126,1,0.401
U088,V194,3,0.68
U094,V377,4,0.186
U064,V498,1,0.233
U088,V221,4,0.605
U037,V134,5,0.554
U050,V057,4,0.68
U008,V115,4,0.05
U023,V346,2,0.43
U105,V309,1,0.648
U191,V241,2,0.211
U069,V420,3,0.217
U117,V097,1,0.238
U059,V141,2,0.262
U083,V405,1,0.163
U165,V205,4,0.358
U117,V326,3,0.412
U038,V450,1,1.0
U088,V348,2,0.132
U028,V173,3,0.685
U029,V347,2,0.163
U097,V284,4,0.355
U088,V349,3,0.493
U045,V033,1,0.05
U071,V203,2,0.423
U068,V119,1,0.413
U058,V290,3,0.05
U058,V462,3,0.546
U129,V124,3,0.636
U011,V311,3,0.71
U144,V413,3,0.436
U150,V425,2,0.416
U093,V058,2,0.154
U010,V405,2,0.472
U190,V358,4,0.469
U172,V289,1,0.642
U153,V138,2,0.852
U101,V012,2,0.05
U061,V295,1,0.33
U019,V289,2,0.66
U030,V156,2,0.49
U089,V174,2,0.242
U098,V324,1,0.404
U171,V091,2,0.869
U109,V479,3,1.0
U125,V117,1,0.541
U051,V309,3,0.54
U058,V246,1,0.893
U116,V440,2,0.372
U120,V148,2,0.237
U009,V003,5,0.391
U071,V487,4,0.418
U025,V297,1,0.45
U150,V074,2,0.351
U139,V303,2,0.241
U117,V144,1,0.05
U138,V019,3,0.653
U048,V237,1,0.55
U125,V030,1,0.154
U067,V186,2,0.631
U175,V399,4,0.738
U186,V331,3,0.475
U033,V215,5,0.463
U121,V231,3,0.117
U084,V146,4,0.257
U051,V386,2,0.618
U185,V017,1,0.446
U066,V371,2,0.52
U124,V021,4,0.305
U095,V462,4,0.683
U102,V401,3,0.604
U029,V368,1,0.229
U036,V413,1,0.609
U046,V129,2,0.447
U076,V395,2,0.396
U078,V092,2,0.611
U133,V252,3,0.998
U046,V456,4,0.351
U082,V108,2,0.145
U111,V473,2,0.737
U007,V129,2,0.795
U111,V095,2,0.385
U014,V070,1,0.672
U032,V492,2,0.933
U197,V111,3,0.478
U153,V311,2,0.339
U159,V389,3,0.673
U120,V055,2,0.263
U090,V220,2,0.477
U097,V445,5,0.05
U101,V249,2,0.061
U151,V148,3,0.05
U197,V417,4,0.848
U094,V008,1,0.613
U005,V297,1,0.66
U047,V492,2,0.97
U040,V220,2,0.596
U009,V152,4,0.396
U179,V487,1,0.505
U053,V295,2,0.446
U020,V005,1,0.432
U197,V325,3,0.515
U099,V288,1,0.739
U159,V422,3,0.491
U156,V055,1,0.321
U117,V053,1,0.294
U124,V174,2,0.263
U024,V420,1,0.326
U021,V116,2,0.244
U197,V175,1,0.463
